time,value
2025-08-20T01:24:23.175294885Z,1.0152587890625
2025-08-20T01:24:23.567365877Z,1.014892578125
2025-08-20T01:24:24.259629551Z,1.0135498046875
2025-08-20T01:24:24.587254582Z,1.0137939453125
2025-08-20T01:24:24.895209026Z,1.0133056640625
2025-08-20T01:24:25.485226247Z,1.0147705078125
2025-08-20T01:24:26.128137651Z,1.0152587890625
2025-08-20T01:24:26.410195235Z,1.01611328125
2025-08-20T01:24:27.025195391Z,1.01513671875
2025-08-20T01:24:27.950053299Z,1.0155029296875
2025-08-20T01:24:28.247369058Z,0.9716796875
2025-08-20T01:24:28.877292383Z,0.6258544921875
2025-08-20T01:24:29.296728617Z,-0.3238525390625
2025-08-20T01:24:29.897843044Z,0.0789794921875
2025-08-20T01:24:30.313680001Z,-0.5572509765625
2025-08-20T01:24:30.922411485Z,-0.578857421875
2025-08-20T01:24:31.53025382Z,0.9818115234375
2025-08-20T01:24:31.834218386Z,1.6505126953125
2025-08-20T01:24:32.467180228Z,0.8675537109375
2025-08-20T01:24:33.062071598Z,-0.5474853515625
2025-08-20T01:24:33.368692804Z,-1.4921875
2025-08-20T01:24:34.082107863Z,-0.50341796875
2025-08-20T01:24:34.396626699Z,-0.003662109375
2025-08-20T01:24:35.107470804Z,0.6947021484375
2025-08-20T01:24:35.429564945Z,-1.07373046875
2025-08-20T01:24:36.036351753Z,1.5263671875
2025-08-20T01:24:36.647237378Z,0.3201904296875
2025-08-20T01:24:36.958560971Z,-0.3590087890625
2025-08-20T01:24:37.572189203Z,-0.0521240234375
2025-08-20T01:24:38.182066456Z,-0.3736572265625
2025-08-20T01:24:38.515731648Z,0.7061767578125
2025-08-20T01:24:39.102045698Z,1.0640869140625
2025-08-20T01:24:39.523479386Z,-0.221435546875
2025-08-20T01:24:40.127372358Z,0.017578125
2025-08-20T01:24:40.742332148Z,0.7425537109375
2025-08-20T01:24:41.360542627Z,0.567138671875
2025-08-20T01:24:41.670347733Z,-0.3818359375
2025-08-20T01:24:42.288658941Z,0.2896728515625
2025-08-20T01:24:42.900292551Z,1.1483154296875
2025-08-20T01:24:43.197374657Z,-0.7923583984375
2025-08-20T01:24:43.817341555Z,0.3238525390625
2025-08-20T01:24:44.432310904Z,0.0316162109375
2025-08-20T01:24:44.738835148Z,0.3677978515625
2025-08-20T01:24:45.355407096Z,0.0548095703125
2025-08-20T01:24:45.995191969Z,0.049560546875
2025-08-20T01:24:46.296572506Z,0.4088134765625
2025-08-20T01:24:46.897124325Z,0.524169921875
2025-08-20T01:24:47.567480871Z,1.076416015625
2025-08-20T01:24:47.956612093Z,0.50927734375
2025-08-20T01:24:48.348637048Z,0.34521484375
2025-08-20T01:24:48.947100988Z,0.2672119140625
2025-08-20T01:24:49.567153218Z,0.2188720703125
2025-08-20T01:24:49.868614687Z,0.21728515625
2025-08-20T01:24:50.487610906Z,0.2166748046875
2025-08-20T01:24:51.107185665Z,0.2144775390625
2025-08-20T01:24:51.935466976Z,0.2083740234375
