time,value
2025-08-20T01:25:45.495319523Z,-0.9581298828125
2025-08-20T01:25:45.787069158Z,-0.9556884765625
2025-08-20T01:25:46.499042682Z,-0.96240234375
2025-08-20T01:25:46.807240372Z,-0.959228515625
2025-08-20T01:25:47.619309425Z,-0.958740234375
2025-08-20T01:25:47.927271457Z,-0.9581298828125
2025-08-20T01:25:48.247321899Z,-0.957763671875
2025-08-20T01:25:49.059195687Z,-0.9581298828125
2025-08-20T01:25:49.36718552Z,-0.9566650390625
2025-08-20T01:25:50.195342264Z,-0.9571533203125
2025-08-20T01:25:50.487131965Z,-0.957275390625
2025-08-20T01:25:51.219018841Z,-0.958251953125
2025-08-20T01:25:52.119115567Z,-0.95947265625
2025-08-20T01:25:52.447380614Z,-0.9588623046875
2025-08-20T01:25:53.259520726Z,-0.9599609375
2025-08-20T01:25:53.575328794Z,-0.9593505859375
2025-08-20T01:25:54.208193445Z,-0.9354248046875
2025-08-20T01:25:54.587248082Z,-0.9569091796875
2025-08-20T01:25:55.327145205Z,-0.9580078125
2025-08-20T01:25:55.607298145Z,-0.9478759765625
2025-08-20T01:25:56.347333669Z,-0.972412109375
2025-08-20T01:25:56.647305661Z,-0.9608154296875
2025-08-20T01:25:57.359121455Z,-0.958984375
2025-08-20T01:25:57.667290434Z,-0.958740234375
2025-08-20T01:25:58.39936107Z,-0.9598388671875
2025-08-20T01:25:58.687141542Z,-0.958251953125
2025-08-20T01:25:59.399334621Z,-0.9559326171875
2025-08-20T01:25:59.707264742Z,-0.9576416015625
2025-08-20T01:26:00.419215234Z,-0.9581298828125
2025-08-20T01:26:00.75136792Z,-0.9569091796875
2025-08-20T01:26:01.447479794Z,-0.958251953125
2025-08-20T01:26:01.747263949Z,-0.9591064453125
2025-08-20T01:26:02.167452636Z,-0.95849609375
2025-08-20T01:26:02.979250899Z,-0.9578857421875
2025-08-20T01:26:03.287072501Z,-0.95849609375
2025-08-20T01:26:04.008511593Z,-0.95947265625
2025-08-20T01:26:04.315247481Z,-0.9578857421875
2025-08-20T01:26:05.147282824Z,-0.957763671875
2025-08-20T01:26:05.464063505Z,-0.9576416015625
2025-08-20T01:26:05.747437289Z,-0.9583740234375
2025-08-20T01:26:06.659225199Z,-0.9571533203125
2025-08-20T01:26:07.027232306Z,-0.957763671875
2025-08-20T01:26:07.507395064Z,-0.95849609375
2025-08-20T01:26:08.099231322Z,-0.9595947265625
2025-08-20T01:26:08.407857504Z,-0.978271484375
2025-08-20T01:26:09.11937144Z,-0.9581298828125
2025-08-20T01:26:09.443140508Z,-0.959228515625
2025-08-20T01:26:10.475192755Z,-0.9573974609375
2025-08-20T01:26:11.279164383Z,-0.958740234375
2025-08-20T01:26:11.70734068Z,-0.957763671875
2025-08-20T01:26:11.987257792Z,-0.958740234375
2025-08-20T01:26:12.819321806Z,-0.9598388671875
2025-08-20T01:26:13.11722316Z,-0.9593505859375
2025-08-20T01:26:13.84729482Z,-0.958740234375
2025-08-20T01:26:14.247168945Z,-0.9583740234375
2025-08-20T01:26:14.568058771Z,-0.95947265625
2025-08-20T01:26:15.480461856Z,-0.9591064453125
2025-08-20T01:26:16.087383972Z,-0.958740234375
2025-08-20T01:26:16.919258669Z,-0.95654296875
2025-08-20T01:26:17.247274847Z,-0.9593505859375
2025-08-20T01:26:17.647243769Z,-0.957763671875
2025-08-20T01:26:18.459331076Z,-0.9591064453125
2025-08-20T01:26:18.7675673Z,-0.958740234375
2025-08-20T01:26:19.467583864Z,-0.9556884765625
2025-08-20T01:26:19.787440866Z,-0.9595947265625
2025-08-20T01:26:20.482654096Z,-0.9573974609375
2025-08-20T01:26:20.804204345Z,-0.9583740234375
2025-08-20T01:26:21.527167121Z,-0.958251953125
2025-08-20T01:26:22.227206344Z,-0.9591064453125
2025-08-20T01:26:23.039254824Z,-0.9586181640625
2025-08-20T01:26:24.087139922Z,-0.9583740234375
2025-08-20T01:26:24.507197247Z,-0.9586181640625
2025-08-20T01:26:24.794642113Z,-0.9576416015625
2025-08-20T01:26:25.599232424Z,-0.959228515625
2025-08-20T01:26:25.928130346Z,-0.9588623046875
2025-08-20T01:26:26.647172826Z,-0.9591064453125
2025-08-20T01:26:27.067254475Z,-0.9610595703125
2025-08-20T01:26:27.675212124Z,-0.9581298828125
2025-08-20T01:26:27.967507226Z,-0.9598388671875
2025-08-20T01:26:28.679312068Z,-0.959228515625
2025-08-20T01:26:29.007269031Z,-0.958740234375
2025-08-20T01:26:29.828278294Z,-0.9581298828125
2025-08-20T01:26:30.107406704Z,-0.958740234375
2025-08-20T01:26:30.71911529Z,-0.9591064453125
2025-08-20T01:26:31.047177961Z,-0.958251953125
2025-08-20T01:26:31.891463663Z,-0.9583740234375
2025-08-20T01:26:32.267072626Z,-0.9593505859375
2025-08-20T01:26:32.587192061Z,-0.959228515625
2025-08-20T01:26:33.407379636Z,-0.958740234375
2025-08-20T01:26:33.727169175Z,-0.9593505859375
2025-08-20T01:26:34.419534751Z,-0.95947265625
2025-08-20T01:26:34.727514706Z,-0.9591064453125
2025-08-20T01:26:35.467307696Z,-0.958251953125
2025-08-20T01:26:35.747934159Z,-0.9595947265625
2025-08-20T01:26:36.47947983Z,-0.9580078125
2025-08-20T01:26:36.767101865Z,-0.9595947265625
2025-08-20T01:26:37.487400105Z,-0.9588623046875
2025-08-20T01:26:37.807666876Z,-0.959228515625
2025-08-20T01:26:38.527828654Z,-0.9588623046875
2025-08-20T01:26:38.827365603Z,-0.959716796875
2025-08-20T01:26:39.547220684Z,-0.9583740234375
2025-08-20T01:26:39.847432817Z,-0.9588623046875
2025-08-20T01:26:40.559722994Z,-0.9586181640625
2025-08-20T01:26:40.867153868Z,-0.95947265625
2025-08-20T01:26:41.595439001Z,-0.9595947265625
2025-08-20T01:26:41.887294478Z,-0.959228515625
2025-08-20T01:26:42.599285079Z,-0.9613037109375
2025-08-20T01:26:43.03423239Z,-0.958984375
2025-08-20T01:26:43.407233924Z,-0.9600830078125
2025-08-20T01:26:44.34753022Z,-0.957763671875
2025-08-20T01:26:44.659147935Z,-0.958984375
2025-08-20T01:26:44.967325431Z,-0.958251953125
2025-08-20T01:26:45.679257836Z,-0.960693359375
2025-08-20T01:26:45.987253293Z,-0.9588623046875
2025-08-20T01:26:46.699357774Z,-0.9608154296875
2025-08-20T01:26:47.047143269Z,0.0050048828125
2025-08-20T01:26:47.547169104Z,-0.528564453125
2025-08-20T01:26:48.222269909Z,1.2476806640625
2025-08-20T01:26:48.567640613Z,-0.8114013671875
2025-08-20T01:26:49.367233532Z,-1.2490234375
2025-08-20T01:26:49.662275882Z,0.2218017578125
2025-08-20T01:26:50.082420722Z,-1.1070556640625
2025-08-20T01:26:50.792530268Z,-1.0089111328125
2025-08-20T01:26:51.131195469Z,-0.47705078125
2025-08-20T01:26:51.919176706Z,-0.5692138671875
2025-08-20T01:26:52.347398642Z,-0.4840087890625
2025-08-20T01:26:52.642248625Z,-0.414794921875
2025-08-20T01:26:53.447379852Z,-0.720703125
2025-08-20T01:26:53.767195907Z,-0.6129150390625
2025-08-20T01:26:54.579076329Z,-0.4180908203125
2025-08-20T01:26:54.907370657Z,-0.5338134765625
2025-08-20T01:26:55.19227014Z,-0.4315185546875
2025-08-20T01:26:56.039340166Z,-0.38525390625
2025-08-20T01:26:56.327172409Z,-0.527587890625
2025-08-20T01:26:56.747604879Z,-0.7401123046875
2025-08-20T01:26:57.542596207Z,-0.4190673828125
2025-08-20T01:26:57.875259862Z,-0.5341796875
2025-08-20T01:26:58.674307633Z,-0.226806640625
2025-08-20T01:26:59.014267607Z,-0.7364501953125
2025-08-20T01:26:59.287714188Z,-0.5701904296875
2025-08-20T01:27:00.11447834Z,-0.943603515625
2025-08-20T01:27:00.412625635Z,-0.0748291015625
2025-08-20T01:27:01.135274266Z,-0.6236572265625
2025-08-20T01:27:01.437253556Z,-0.7718505859375
2025-08-20T01:27:02.167529987Z,-1.509765625
2025-08-20T01:27:02.467214118Z,-1.18310546875
2025-08-20T01:27:03.407464981Z,-0.1588134765625
2025-08-20T01:27:03.700541136Z,-0.045166015625
2025-08-20T01:27:03.997281215Z,-0.629150390625
2025-08-20T01:27:04.712483227Z,0.59423828125
2025-08-20T01:27:05.032424219Z,-1.1651611328125
2025-08-20T01:27:05.567624504Z,-0.9498291015625
2025-08-20T01:27:06.275358837Z,-0.3360595703125
2025-08-20T01:27:06.575600048Z,-0.746826171875
2025-08-20T01:27:07.272448312Z,0.3431396484375
2025-08-20T01:27:07.602269281Z,0.0858154296875
2025-08-20T01:27:08.297328178Z,-0.589111328125
2025-08-20T01:27:08.720194663Z,0.1865234375
2025-08-20T01:27:09.438342618Z,0.6607666015625
2025-08-20T01:27:09.735444637Z,0.69970703125
2025-08-20T01:27:10.557295046Z,0.728271484375
2025-08-20T01:27:10.857152751Z,0.763671875
2025-08-20T01:27:11.172289934Z,0.7523193359375
2025-08-20T01:27:11.982577035Z,0.7452392578125
2025-08-20T01:27:12.327260554Z,0.3709716796875
2025-08-20T01:27:13.127337009Z,0.1380615234375
2025-08-20T01:27:13.540235332Z,0.0322265625
2025-08-20T01:27:13.847373776Z,-1.159912109375
2025-08-20T01:27:14.567261881Z,-0.1756591796875
2025-08-20T01:27:14.867204011Z,0.2657470703125
2025-08-20T01:27:15.67410638Z,0.28955078125
2025-08-20T01:27:15.977372206Z,0.6729736328125
2025-08-20T01:27:16.594512047Z,0.940673828125
2025-08-20T01:27:16.902183924Z,0.939453125
2025-08-20T01:27:17.612156997Z,0.934326171875
2025-08-20T01:27:17.945222198Z,0.92724609375
2025-08-20T01:27:18.759509951Z,0.931640625
2025-08-20T01:27:19.05238049Z,0.932373046875
2025-08-20T01:27:19.659536474Z,0.9298095703125
2025-08-20T01:27:19.987597476Z,0.929931640625
2025-08-20T01:27:20.819353894Z,0.93212890625
2025-08-20T01:27:21.097342034Z,0.9306640625
2025-08-20T01:27:21.719488272Z,0.9305419921875
2025-08-20T01:27:22.022548682Z,0.929931640625
2025-08-20T01:27:22.85926025Z,0.9283447265625
2025-08-20T01:27:23.147886496Z,0.9268798828125
2025-08-20T01:27:23.872382656Z,0.927001953125
2025-08-20T01:27:24.287600227Z,0.9295654296875
2025-08-20T01:27:24.582327648Z,0.9276123046875
2025-08-20T01:27:25.415387371Z,0.926513671875
2025-08-20T01:27:25.727236749Z,0.9271240234375
2025-08-20T01:27:26.429163814Z,0.9263916015625
2025-08-20T01:27:26.747293842Z,0.927734375
2025-08-20T01:27:27.457435134Z,0.925537109375
2025-08-20T01:27:27.757534793Z,0.9285888671875
2025-08-20T01:27:28.579536762Z,0.9267578125
2025-08-20T01:27:28.882212184Z,0.9273681640625
2025-08-20T01:27:29.492945525Z,0.927001953125
2025-08-20T01:27:29.827307998Z,0.925537109375
2025-08-20T01:27:30.547408808Z,0.92529296875
2025-08-20T01:27:30.847230351Z,0.92724609375
2025-08-20T01:27:31.667275697Z,0.9263916015625
2025-08-20T01:27:31.967358898Z,0.926513671875
2025-08-20T01:27:32.579425865Z,0.9268798828125
2025-08-20T01:27:32.994170845Z,0.9256591796875
2025-08-20T01:27:33.72732458Z,0.92626953125
2025-08-20T01:27:34.719462148Z,0.92724609375
2025-08-20T01:27:35.047379264Z,0.9263916015625
2025-08-20T01:27:35.759517828Z,0.9271240234375
2025-08-20T01:27:36.167391945Z,0.9254150390625
2025-08-20T01:27:36.47535696Z,0.9271240234375
2025-08-20T01:27:37.299427825Z,0.927734375
2025-08-20T01:27:37.607359585Z,0.9259033203125
2025-08-20T01:27:38.359461753Z,0.9296875
2025-08-20T01:27:38.727317294Z,0.926025390625
2025-08-20T01:27:39.02728866Z,0.9266357421875
2025-08-20T01:27:39.847499045Z,0.927734375
2025-08-20T01:27:40.248548986Z,0.92724609375
2025-08-20T01:27:40.57545036Z,0.928955078125
2025-08-20T01:27:41.379245575Z,0.9278564453125
2025-08-20T01:27:41.707324002Z,0.9263916015625
2025-08-20T01:27:42.407411715Z,0.9266357421875
2025-08-20T01:27:42.727265774Z,0.9263916015625
2025-08-20T01:27:43.439141122Z,0.9273681640625
2025-08-20T01:27:43.867241284Z,0.9263916015625
2025-08-20T01:27:44.679407539Z,0.9351806640625
2025-08-20T01:27:44.957315556Z,0.92626953125
2025-08-20T01:27:45.29513757Z,0.925537109375
2025-08-20T01:27:46.092166439Z,0.9254150390625
2025-08-20T01:27:46.392404389Z,0.9278564453125
2025-08-20T01:27:47.019274885Z,0.9246826171875
2025-08-20T01:27:47.327234093Z,0.92626953125
2025-08-20T01:27:48.139382197Z,0.926025390625
2025-08-20T01:27:48.455464539Z,0.9271240234375
2025-08-20T01:27:48.987283193Z,0.9263916015625
2025-08-20T01:27:49.687186039Z,0.926513671875
2025-08-20T01:27:49.994368966Z,0.9281005859375
2025-08-20T01:27:50.727819146Z,0.9261474609375
2025-08-20T01:27:51.034606215Z,0.9259033203125
2025-08-20T01:27:51.747629448Z,0.927001953125
2025-08-20T01:27:52.759311718Z,0.92578125
2025-08-20T01:27:53.067354643Z,0.92626953125
2025-08-20T01:27:53.779515001Z,0.9263916015625
2025-08-20T01:27:54.087295332Z,0.9273681640625
2025-08-20T01:27:54.82720457Z,0.926025390625
2025-08-20T01:27:55.235536792Z,0.9268798828125
2025-08-20T01:27:55.507438984Z,0.9263916015625
2025-08-20T01:27:56.347819751Z,0.9249267578125
2025-08-20T01:27:56.64728049Z,0.9261474609375
2025-08-20T01:27:57.35956966Z,0.9259033203125
2025-08-20T01:27:57.667607455Z,0.9261474609375
2025-08-20T01:27:58.379317869Z,0.92626953125
2025-08-20T01:27:58.687382824Z,1.323486328125
2025-08-20T01:27:59.39219011Z,-1.517333984375
2025-08-20T01:27:59.712363755Z,1.8323974609375
2025-08-20T01:28:00.479409761Z,0.970947265625
2025-08-20T01:28:00.867413462Z,0.38916015625
2025-08-20T01:28:01.260181442Z,1.2362060546875
2025-08-20T01:28:01.960391849Z,2.4774169921875
2025-08-20T01:28:02.262278648Z,-0.873046875
2025-08-20T01:28:03.107826544Z,0.08984375
2025-08-20T01:28:03.407247719Z,2.155517578125
2025-08-20T01:28:04.119346065Z,-0.1187744140625
2025-08-20T01:28:04.412315558Z,-1.0931396484375
2025-08-20T01:28:05.142456754Z,0.19775390625
2025-08-20T01:28:05.437638668Z,0.2742919921875
2025-08-20T01:28:06.264139282Z,0.9107666015625
2025-08-20T01:28:06.567348776Z,0.884033203125
2025-08-20T01:28:06.923357428Z,0.564208984375
2025-08-20T01:28:07.699555879Z,0.5274658203125
2025-08-20T01:28:08.047899484Z,0.549560546875
2025-08-20T01:28:09.047511926Z,0.5433349609375
2025-08-20T01:28:09.049007258Z,0.541748046875
2025-08-20T01:28:09.467682436Z,0.5416259765625
2025-08-20T01:28:09.976735896Z,0.54150390625
2025-08-20T01:28:10.980300153Z,0.5418701171875
2025-08-20T01:28:11.277178724Z,0.541748046875
2025-08-20T01:28:11.697297365Z,0.5411376953125
2025-08-20T01:28:12.10741594Z,0.540771484375
2025-08-20T01:28:13.232358548Z,0.5408935546875
2025-08-20T01:28:13.637381114Z,0.54052734375
2025-08-20T01:28:14.623249586Z,0.541259765625
2025-08-20T01:28:15.267359666Z,0.541015625
2025-08-20T01:28:16.035720431Z,0.5411376953125
2025-08-20T01:28:16.297352859Z,0.5413818359375
2025-08-20T01:28:17.10758874Z,0.541259765625
2025-08-20T01:28:17.455172562Z,0.5406494140625
2025-08-20T01:28:17.735209714Z,0.540283203125
2025-08-20T01:28:18.579128854Z,0.5399169921875
2025-08-20T01:28:19.6726095Z,0.5418701171875
2025-08-20T01:28:19.992362266Z,0.5408935546875
2025-08-20T01:28:20.292476933Z,0.54150390625
2025-08-20T01:28:21.11032771Z,0.541259765625
2025-08-20T01:28:21.412519088Z,0.5406494140625
2025-08-20T01:28:22.275525143Z,0.5421142578125
2025-08-20T01:28:22.607198068Z,0.541015625
2025-08-20T01:28:22.968631569Z,0.5419921875
2025-08-20T01:28:23.660221781Z,0.53955078125
2025-08-20T01:28:24.114412446Z,0.54052734375
2025-08-20T01:28:24.819313638Z,0.539794921875
2025-08-20T01:28:25.122429106Z,0.5399169921875
2025-08-20T01:28:25.627663982Z,0.540283203125
2025-08-20T01:28:26.228292632Z,0.541015625
2025-08-20T01:28:26.567640533Z,0.54052734375
2025-08-20T01:28:27.370179473Z,0.5408935546875
2025-08-20T01:28:27.657459833Z,0.5404052734375
2025-08-20T01:28:28.607423161Z,0.539794921875
2025-08-20T01:28:29.4123438Z,0.5404052734375
2025-08-20T01:28:29.707333564Z,0.540283203125
2025-08-20T01:28:30.456340636Z,0.5399169921875
2025-08-20T01:28:30.740355677Z,0.5394287109375
2025-08-20T01:28:31.460238105Z,0.54052734375
2025-08-20T01:28:31.757342786Z,0.5416259765625
2025-08-20T01:28:32.599731055Z,0.542236328125
2025-08-20T01:28:32.915294608Z,0.5406494140625
2025-08-20T01:28:33.187298182Z,0.5389404296875
2025-08-20T01:28:34.019497533Z,0.539306640625
2025-08-20T01:28:34.396323999Z,0.5394287109375
2025-08-20T01:28:35.538039565Z,0.5411376953125
2025-08-20T01:28:35.862587962Z,0.5400390625
2025-08-20T01:28:36.56519249Z,0.5408935546875
2025-08-20T01:28:36.882370513Z,0.5406494140625
2025-08-20T01:28:37.587397409Z,0.5404052734375
2025-08-20T01:28:37.910314316Z,0.5406494140625
2025-08-20T01:28:38.612329708Z,0.5401611328125
2025-08-20T01:28:38.93720348Z,0.540771484375
2025-08-20T01:28:39.960429287Z,0.539306640625
2025-08-20T01:28:40.762161465Z,0.539794921875
2025-08-20T01:28:41.114243894Z,0.5401611328125
2025-08-20T01:28:41.521271403Z,0.5400390625
2025-08-20T01:28:42.517303891Z,0.5423583984375
2025-08-20T01:28:43.032134842Z,0.54052734375
2025-08-20T01:28:43.95918725Z,0.5400390625
2025-08-20T01:28:44.736405581Z,0.5406494140625
2025-08-20T01:28:45.082340517Z,0.5411376953125
2025-08-20T01:28:45.892180179Z,0.540283203125
2025-08-20T01:28:46.192325605Z,0.54052734375
2025-08-20T01:28:46.928234248Z,0.5406494140625
2025-08-20T01:28:47.942527859Z,0.539306640625
2025-08-20T01:28:48.250210762Z,0.5396728515625
2025-08-20T01:28:48.979320196Z,0.540771484375
2025-08-20T01:28:49.278227263Z,0.5413818359375
2025-08-20T01:28:49.992291105Z,0.5411376953125
2025-08-20T01:28:50.407450237Z,0.5408935546875
2025-08-20T01:28:50.705331336Z,0.5406494140625
2025-08-20T01:28:51.512191115Z,0.540771484375
2025-08-20T01:28:51.8572485Z,0.5400390625
2025-08-20T01:28:52.537232866Z,0.541015625
2025-08-20T01:28:52.987327519Z,0.5396728515625
2025-08-20T01:28:53.658155206Z,0.540771484375
2025-08-20T01:28:54.007326859Z,0.54052734375
2025-08-20T01:28:54.820049746Z,0.5406494140625
2025-08-20T01:28:55.12717687Z,0.54052734375
2025-08-20T01:28:55.575238751Z,0.541015625
2025-08-20T01:28:55.947283255Z,0.53955078125
2025-08-20T01:28:56.767313529Z,0.5406494140625
2025-08-20T01:28:57.047366004Z,0.541259765625
