time,value
2025-08-20T01:24:23.175294885Z,0.0673828125
2025-08-20T01:24:23.567365877Z,0.06787109375
2025-08-20T01:24:24.259629551Z,0.067626953125
2025-08-20T01:24:24.587254582Z,0.068115234375
2025-08-20T01:24:25.202135257Z,0.0689697265625
2025-08-20T01:24:25.79219426Z,0.0679931640625
2025-08-20T01:24:26.12968319Z,0.0672607421875
2025-08-20T01:24:26.712344136Z,0.0654296875
2025-08-20T01:24:27.327170026Z,0.0697021484375
2025-08-20T01:24:27.950053299Z,0.067626953125
2025-08-20T01:24:28.247369058Z,0.1153564453125
2025-08-20T01:24:28.877292383Z,-0.4129638671875
2025-08-20T01:24:29.296728617Z,-1.020751953125
2025-08-20T01:24:29.897843044Z,0.6097412109375
2025-08-20T01:24:30.313680001Z,0.1563720703125
2025-08-20T01:24:30.922411485Z,0.6754150390625
2025-08-20T01:24:31.53025382Z,1.7265625
2025-08-20T01:24:31.834218386Z,3.544921875
2025-08-20T01:24:32.467180228Z,1.466552734375
2025-08-20T01:24:33.062071598Z,2.10009765625
2025-08-20T01:24:33.368692804Z,3.8084716796875
2025-08-20T01:24:34.082107863Z,1.7242431640625
2025-08-20T01:24:34.396626699Z,0.5328369140625
2025-08-20T01:24:35.107470804Z,2.5079345703125
2025-08-20T01:24:35.429564945Z,0.665283203125
2025-08-20T01:24:36.036351753Z,2.63525390625
2025-08-20T01:24:36.647237378Z,3.997802734375
2025-08-20T01:24:36.958560971Z,-0.226806640625
2025-08-20T01:24:37.572189203Z,2.0584716796875
2025-08-20T01:24:38.182066456Z,1.1016845703125
2025-08-20T01:24:38.515731648Z,3.800048828125
2025-08-20T01:24:39.102045698Z,3.997802734375
2025-08-20T01:24:39.523479386Z,3.36572265625
2025-08-20T01:24:40.127372358Z,-0.11669921875
2025-08-20T01:24:40.742332148Z,0.2802734375
2025-08-20T01:24:41.360542627Z,0.5736083984375
2025-08-20T01:24:41.670347733Z,1.294921875
2025-08-20T01:24:42.288658941Z,1.915771484375
2025-08-20T01:24:42.900292551Z,3.997802734375
2025-08-20T01:24:43.197374657Z,1.31689453125
2025-08-20T01:24:43.817341555Z,1.998046875
2025-08-20T01:24:44.432310904Z,0.8060302734375
2025-08-20T01:24:44.738835148Z,0.72802734375
2025-08-20T01:24:45.355407096Z,0.9100341796875
2025-08-20T01:24:45.995191969Z,0.8441162109375
2025-08-20T01:24:46.296572506Z,0.781982421875
2025-08-20T01:24:46.897124325Z,0.7183837890625
2025-08-20T01:24:47.567480871Z,0.40673828125
2025-08-20T01:24:47.956612093Z,0.25048828125
2025-08-20T01:24:48.348637048Z,0.2611083984375
2025-08-20T01:24:48.947100988Z,0.26025390625
2025-08-20T01:24:49.567153218Z,0.2611083984375
2025-08-20T01:24:49.868614687Z,0.26123046875
2025-08-20T01:24:50.487610906Z,0.25830078125
2025-08-20T01:24:51.107185665Z,0.256103515625
2025-08-20T01:24:51.935466976Z,0.2493896484375
2025-08-20T01:24:52.355082418Z,0.245849609375
2025-08-20T01:24:52.627232216Z,0.247314453125
2025-08-20T01:24:53.244495751Z,0.2430419921875
2025-08-20T01:24:53.56718453Z,0.2420654296875
2025-08-20T01:24:54.395804895Z,0.241455078125
2025-08-20T01:24:54.66753831Z,0.2408447265625
2025-08-20T01:24:55.327375863Z,0.2410888671875
2025-08-20T01:24:55.635431501Z,0.242431640625
2025-08-20T01:24:56.327221065Z,0.2432861328125
2025-08-20T01:24:56.644479417Z,0.2421875
2025-08-20T01:24:57.247124455Z,0.2408447265625
2025-08-20T01:24:58.488345176Z,0.2410888671875
2025-08-20T01:24:58.888464659Z,0.2391357421875
2025-08-20T01:24:59.197295422Z,0.2406005859375
2025-08-20T01:24:59.807212584Z,0.2408447265625
2025-08-20T01:25:00.435514622Z,0.2406005859375
2025-08-20T01:25:00.857222063Z,0.2391357421875
2025-08-20T01:25:01.447227872Z,0.2406005859375
2025-08-20T01:25:02.047294462Z,0.2401123046875
2025-08-20T01:25:02.387132682Z,0.239013671875
2025-08-20T01:25:02.987510484Z,0.23974609375
2025-08-20T01:25:03.587220089Z,0.24072265625
2025-08-20T01:25:03.908673126Z,0.239501953125
2025-08-20T01:25:04.507144665Z,0.2384033203125
2025-08-20T01:25:04.928595559Z,0.240966796875
2025-08-20T01:25:05.547749541Z,0.238525390625
2025-08-20T01:25:06.167259646Z,0.23828125
2025-08-20T01:25:06.568641184Z,0.235595703125
2025-08-20T01:25:07.167476112Z,0.2371826171875
2025-08-20T01:25:07.496279074Z,0.2398681640625
2025-08-20T01:25:08.107512712Z,0.2396240234375
2025-08-20T01:25:08.835298861Z,0.2376708984375
2025-08-20T01:25:09.247309362Z,0.23681640625
2025-08-20T01:25:09.847369987Z,0.23828125
2025-08-20T01:25:10.275520948Z,0.238525390625
2025-08-20T01:25:10.668992563Z,0.2398681640625
2025-08-20T01:25:11.275400576Z,0.2376708984375
2025-08-20T01:25:11.88747724Z,0.2381591796875
2025-08-20T01:25:12.187228168Z,0.2376708984375
2025-08-20T01:25:12.807063075Z,0.2373046875
2025-08-20T01:25:13.442190715Z,0.2374267578125
2025-08-20T01:25:13.727349527Z,0.2371826171875
2025-08-20T01:25:14.35418308Z,0.24072265625
2025-08-20T01:25:14.967234739Z,0.2376708984375
2025-08-20T01:25:15.395593177Z,0.239501953125
2025-08-20T01:25:15.804831587Z,0.2366943359375
2025-08-20T01:25:16.394271534Z,0.238037109375
2025-08-20T01:25:17.008539647Z,0.23974609375
2025-08-20T01:25:17.947248148Z,0.2415771484375
2025-08-20T01:25:17.951079545Z,0.23291015625
2025-08-20T01:25:18.548408297Z,0.2376708984375
2025-08-20T01:25:19.167204918Z,0.23876953125
2025-08-20T01:25:20.087367721Z,0.23779296875
2025-08-20T01:25:20.516974061Z,0.238525390625
2025-08-20T01:25:21.115362155Z,0.2376708984375
2025-08-20T01:25:21.727557146Z,0.23779296875
2025-08-20T01:25:22.027345121Z,0.238525390625
2025-08-20T01:25:22.867207269Z,0.2386474609375
2025-08-20T01:25:23.147117783Z,0.238037109375
2025-08-20T01:25:23.887207702Z,0.237548828125
2025-08-20T01:25:24.387246159Z,0.234130859375
2025-08-20T01:25:24.787069022Z,0.2393798828125
2025-08-20T01:25:25.11534789Z,0.2403564453125
2025-08-20T01:25:25.919368128Z,0.2392578125
2025-08-20T01:25:26.235204849Z,0.2381591796875
2025-08-20T01:25:26.939031737Z,0.238525390625
2025-08-20T01:25:27.247135898Z,0.23681640625
2025-08-20T01:25:27.959229819Z,0.2362060546875
2025-08-20T01:25:29.227605751Z,0.2373046875
2025-08-20T01:25:29.229169144Z,0.2364501953125
2025-08-20T01:25:30.019316699Z,0.238525390625
2025-08-20T01:25:30.335313288Z,0.2410888671875
2025-08-20T01:25:30.728588801Z,0.2386474609375
2025-08-20T01:25:31.639449684Z,0.2398681640625
2025-08-20T01:25:31.967279913Z,0.2381591796875
2025-08-20T01:25:32.274077724Z,0.2374267578125
2025-08-20T01:25:33.087152385Z,0.2403564453125
2025-08-20T01:25:33.39408847Z,0.2379150390625
2025-08-20T01:25:34.107167193Z,0.2344970703125
2025-08-20T01:25:35.247461292Z,0.23681640625
2025-08-20T01:25:36.067151038Z,0.2353515625
2025-08-20T01:25:36.659105923Z,0.2369384765625
2025-08-20T01:25:36.967322144Z,0.237548828125
2025-08-20T01:25:37.807213453Z,0.2391357421875
2025-08-20T01:25:38.207090495Z,0.2396240234375
2025-08-20T01:25:38.507252589Z,0.23876953125
2025-08-20T01:25:39.227363836Z,0.2393798828125
2025-08-20T01:25:39.527512081Z,0.239013671875
2025-08-20T01:25:40.147370176Z,0.2353515625
2025-08-20T01:25:40.567457563Z,0.2376708984375
2025-08-20T01:25:41.795771618Z,0.2379150390625
2025-08-20T01:25:42.087457503Z,0.2371826171875
